Status,Project,Title,Name,URL,Error
Success,DD,Heathy Woodlands - Damp andjor less well-drained,heathy-woodlands-damp-andjor-less-well-drained,http://datavic-ckan.docker.amazee.io/dataset/heathy-woodlands-damp-andjor-less-well-drained,
Success,DD,Lowland Forests,lowland-forests,http://datavic-ckan.docker.amazee.io/dataset/lowland-forests,
Success,DD,Lower Slopes or Hills Woodlands - Seasonally inundated andjor shrubby,lower-slopes-or-hills-woodlands-seasonally-inundated-andjor-shrubby,http://datavic-ckan.docker.amazee.io/dataset/lower-slopes-or-hills-woodlands-seasonally-inundated-andjor-shrubby,
Success,DD,Lower Slopes or Hills Woodlands - Grassy,lower-slopes-or-hills-woodlands-grassy,http://datavic-ckan.docker.amazee.io/dataset/lower-slopes-or-hills-woodlands-grassy,
Success,DD,Lower Slopes or Hills Woodlands - Herb-rich,lower-slopes-or-hills-woodlands-herb-rich,http://datavic-ckan.docker.amazee.io/dataset/lower-slopes-or-hills-woodlands-herb-rich,
Success,DD,Dry Forests - Sheltered and/or higher altitude,dry-forests-sheltered-and-or-higher-altitude,http://datavic-ckan.docker.amazee.io/dataset/dry-forests-sheltered-and-or-higher-altitude,
Success,DD,Wet or Damp Forests - Damp,wet-or-damp-forests-damp,http://datavic-ckan.docker.amazee.io/dataset/wet-or-damp-forests-damp,
Success,DD,Rainforests,rainforests,http://datavic-ckan.docker.amazee.io/dataset/rainforests,
Success,DD,Montane Grasslands, Shrublands or Woodlands - Shrublands or Grasslands,montane-grasslands-shrublands-or-woodlands-shrublands-or-grasslands,http://datavic-ckan.docker.amazee.io/dataset/montane-grasslands-shrublands-or-woodlands-shrublands-or-grasslands,
Success,DD,Montane Grasslands, Shrublands or Woodlands - Woodlands,montane-grasslands-shrublands-or-woodlands-woodlands,http://datavic-ckan.docker.amazee.io/dataset/montane-grasslands-shrublands-or-woodlands-woodlands,
Success,DD,Sub-alpine Grasslands, Shrublands or Woodlands - Shrublands or Grasslands,sub-alpine-grasslands-shrublands-or-woodlands-shrublands-or-grasslands,http://datavic-ckan.docker.amazee.io/dataset/sub-alpine-grasslands-shrublands-or-woodlands-shrublands-or-grasslands,
Success,DD,Sub-alpine Grasslands, Shrublands or Woodlands - Woodlands,sub-alpine-grasslands-shrublands-or-woodlands-woodlands,http://datavic-ckan.docker.amazee.io/dataset/sub-alpine-grasslands-shrublands-or-woodlands-woodlands,
Success,DD,Plains Woodlands or Forests - Freely-draining,plains-woodlands-or-forests-freely-draining,http://datavic-ckan.docker.amazee.io/dataset/plains-woodlands-or-forests-freely-draining,
Success,DD,Plains Woodlands or Forests - Poorly-draining,plains-woodlands-or-forests-poorly-draining,http://datavic-ckan.docker.amazee.io/dataset/plains-woodlands-or-forests-poorly-draining,
Success,DD,Plains Woodlands or Forests - Lunettes or beach ridges or shallow sands,plains-woodlands-or-forests-lunettes-or-beach-ridges-or-shallow-sands,http://datavic-ckan.docker.amazee.io/dataset/plains-woodlands-or-forests-lunettes-or-beach-ridges-or-shallow-sands,
Success,DD,Plains Woodlands or Forests - Semi-arid(non-Eucalypt),plains-woodlands-or-forests-semi-aridnon-eucalypt,http://datavic-ckan.docker.amazee.io/dataset/plains-woodlands-or-forests-semi-aridnon-eucalypt,
Success,DD,Riverine Grassy Woodlands or Forests - Broader plain,riverine-grassy-woodlands-or-forests-broader-plain,http://datavic-ckan.docker.amazee.io/dataset/riverine-grassy-woodlands-or-forests-broader-plain,
Success,DD,Herb-rith Woodlands - Alluvial terraces and/or creeklines,herb-rith-woodlands-alluvial-terraces-and-or-creeklines,http://datavic-ckan.docker.amazee.io/dataset/herb-rith-woodlands-alluvial-terraces-and-or-creeklines,
Success,DD,Herb-rith Woodlands - Damp Sands,herb-rith-woodlands-damp-sands,http://datavic-ckan.docker.amazee.io/dataset/herb-rith-woodlands-damp-sands,
Success,DD,Heathlands - Sandy and/or well drained,heathlands-sandy-and-or-well-drained,http://datavic-ckan.docker.amazee.io/dataset/heathlands-sandy-and-or-well-drained,
Success,DD,Heathlands - Not well drained,heathlands-not-well-drained,http://datavic-ckan.docker.amazee.io/dataset/heathlands-not-well-drained,
Success,DD,Heathlands - Sub-alpine,heathlands-sub-alpine,http://datavic-ckan.docker.amazee.io/dataset/heathlands-sub-alpine,
Success,DD,Mallee - Calcareous dunefields,mallee-calcareous-dunefields,http://datavic-ckan.docker.amazee.io/dataset/mallee-calcareous-dunefields,
Success,DD,Mallee - Sandstone ridges and rises,mallee-sandstone-ridges-and-rises,http://datavic-ckan.docker.amazee.io/dataset/mallee-sandstone-ridges-and-rises,
Success,DD,Wetlands - Freshwater,wetlands-freshwater,http://datavic-ckan.docker.amazee.io/dataset/wetlands-freshwater,
Success,DD,Wetlands - Brackish/estuarine,wetlands-brackish-estuarine,http://datavic-ckan.docker.amazee.io/dataset/wetlands-brackish-estuarine,
Success,DD,Salt-tolerant and/or succulent Shrublands - Coastal,salt-tolerant-and-or-succulent-shrublands-coastal,http://datavic-ckan.docker.amazee.io/dataset/salt-tolerant-and-or-succulent-shrublands-coastal,
Success,DD,Salt-tolerant and/or succulent Shrublands - Inland,salt-tolerant-and-or-succulent-shrublands-inland,http://datavic-ckan.docker.amazee.io/dataset/salt-tolerant-and-or-succulent-shrublands-inland,
Success,DD,Rocky Outcrop or Escarpment Scrubs - Native Vegetation (EVCBCS_1750),rocky-outcrop-or-escarpment-scrubs-native-vegetation-evcbcs_1750,http://datavic-ckan.docker.amazee.io/dataset/rocky-outcrop-or-escarpment-scrubs-native-vegetation-evcbcs_1750,
Success,DD,Bioregional Conservation Status -Endangered - Native Vegetation (EVCBCS_2005),bioregional-conservation-status-endangered-native-vegetation-evcbcs_2005,http://datavic-ckan.docker.amazee.io/dataset/bioregional-conservation-status-endangered-native-vegetation-evcbcs_2005,
Success,DD,Bioregional Conservation Status -Vulnerable - Native Vegetation (EVCBCS_2005),bioregional-conservation-status-vulnerable-native-vegetation-evcbcs_2005,http://datavic-ckan.docker.amazee.io/dataset/bioregional-conservation-status-vulnerable-native-vegetation-evcbcs_2005,
Success,DD,Bioregional Conservation Status - Rare - Native Vegetation (EVCBCS_2005),bioregional-conservation-status-rare-native-vegetation-evcbcs_2005,http://datavic-ckan.docker.amazee.io/dataset/bioregional-conservation-status-rare-native-vegetation-evcbcs_2005,
Success,DD,Bioregional Conservation Status -Depleted - Native Vegetation (EVCBCS_2005),bioregional-conservation-status-depleted-native-vegetation-evcbcs_2005,http://datavic-ckan.docker.amazee.io/dataset/bioregional-conservation-status-depleted-native-vegetation-evcbcs_2005,
Success,DD,Bioregional Conservation Status -Least Concern - Native Vegetation (EVCBCS_2005),bioregional-conservation-status-least-concern-native-vegetation-evcbcs_2005,http://datavic-ckan.docker.amazee.io/dataset/bioregional-conservation-status-least-concern-native-vegetation-evcbcs_2005,
Success,DD,Coastal Scrubs Grasslands and Woodlands - Native Vegetation (EVCBCS_2005),coastal-scrubs-grasslands-and-woodlands-native-vegetation-evcbcs_2005,http://datavic-ckan.docker.amazee.io/dataset/coastal-scrubs-grasslands-and-woodlands-native-vegetation-evcbcs_2005,
Success,DD,Heathy Woodlands - Dry and/or better drained - Native Vegetation (EVCBCS_2005),heathy-woodlands-dry-and-or-better-drained-native-vegetation-evcbcs_2005,http://datavic-ckan.docker.amazee.io/dataset/heathy-woodlands-dry-and-or-better-drained-native-vegetation-evcbcs_2005,
Success,DD,Heathy Woodlands - Damp and/or less well-drained - Native Vegetation (EVCBCS_2005),heathy-woodlands-damp-and-or-less-well-drained-native-vegetation-evcbcs_2005,http://datavic-ckan.docker.amazee.io/dataset/heathy-woodlands-damp-and-or-less-well-drained-native-vegetation-evcbcs_2005,
Success,DD,Lowland Forests  - Native Vegetation (EVCBCS_2005),lowland-forests-native-vegetation-evcbcs_2005,http://datavic-ckan.docker.amazee.io/dataset/lowland-forests-native-vegetation-evcbcs_2005,
Success,DD,Box Ironbark Forests or dry/lower fertility Woodlands  - Native Vegetation (EVCBCS_2005),box-ironbark-forests-or-dry-lower-fertility-woodlands-native-vegetation-evcbcs_2005,http://datavic-ckan.docker.amazee.io/dataset/box-ironbark-forests-or-dry-lower-fertility-woodlands-native-vegetation-evcbcs_2005,
Success,DD,Lower Slopes or Hills Woodlands - Grassy - Native Vegetation (EVCBCS_2005),lower-slopes-or-hills-woodlands-grassy-native-vegetation-evcbcs_2005,http://datavic-ckan.docker.amazee.io/dataset/lower-slopes-or-hills-woodlands-grassy-native-vegetation-evcbcs_2005,
Success,DD,Lower Slopes or Hills Woodlands - Herb-rich - Native Vegetation (EVCBCS_2005),lower-slopes-or-hills-woodlands-herb-rich-native-vegetation-evcbcs_2005,http://datavic-ckan.docker.amazee.io/dataset/lower-slopes-or-hills-woodlands-herb-rich-native-vegetation-evcbcs_2005,
Success,DD,Wet or Damp Forests - Wet - Native Vegetation (EVCBCS_2005),wet-or-damp-forests-wet-native-vegetation-evcbcs_2005,http://datavic-ckan.docker.amazee.io/dataset/wet-or-damp-forests-wet-native-vegetation-evcbcs_2005,
Success,DD,Wet or Damp Forests - Damp - Native Vegetation (EVCBCS_2005),wet-or-damp-forests-damp-native-vegetation-evcbcs_2005,http://datavic-ckan.docker.amazee.io/dataset/wet-or-damp-forests-damp-native-vegetation-evcbcs_2005,
Success,DD,Riparian Scrubs or Swampy Scrubs and Woodlands  - Native Vegetation (EVCBCS_2005),riparian-scrubs-or-swampy-scrubs-and-woodlands-native-vegetation-evcbcs_2005,http://datavic-ckan.docker.amazee.io/dataset/riparian-scrubs-or-swampy-scrubs-and-woodlands-native-vegetation-evcbcs_2005,
Success,DD,Rainforests  - Native Vegetation (EVCBCS_2005),rainforests-native-vegetation-evcbcs_2005,http://datavic-ckan.docker.amazee.io/dataset/rainforests-native-vegetation-evcbcs_2005,
Success,DD,Sub-alpine Grasslands, Shrublands or Woodlands - Woodlands - Native Vegetation (EVCBCS_2005),sub-alpine-grasslands-shrublands-or-woodlands-woodlands-native-vegetation-evcbcs_2005,http://datavic-ckan.docker.amazee.io/dataset/sub-alpine-grasslands-shrublands-or-woodlands-woodlands-native-vegetation-evcbcs_2005,
Success,DD,Plains Grasslands and Chenopod Shrublands - Clay soils - Native Vegetation (EVCBCS_2005),plains-grasslands-and-chenopod-shrublands-clay-soils-native-vegetation-evcbcs_2005,http://datavic-ckan.docker.amazee.io/dataset/plains-grasslands-and-chenopod-shrublands-clay-soils-native-vegetation-evcbcs_2005,
Success,DD,Plains Woodlands or Forests - Freely-draining - Native Vegetation (EVCBCS_2005),plains-woodlands-or-forests-freely-draining-native-vegetation-evcbcs_2005,http://datavic-ckan.docker.amazee.io/dataset/plains-woodlands-or-forests-freely-draining-native-vegetation-evcbcs_2005,
Success,DD,Plains Woodlands or Forests - Poorly-draining - Native Vegetation (EVCBCS_2005),plains-woodlands-or-forests-poorly-draining-native-vegetation-evcbcs_2005,http://datavic-ckan.docker.amazee.io/dataset/plains-woodlands-or-forests-poorly-draining-native-vegetation-evcbcs_2005,
Success,DD,Plains Woodlands or Forests - Semi-arid(non-Eucalypt) - Native Vegetation (EVCBCS_2005),plains-woodlands-or-forests-semi-aridnon-eucalypt-native-vegetation-evcbcs_2005,http://datavic-ckan.docker.amazee.io/dataset/plains-woodlands-or-forests-semi-aridnon-eucalypt-native-vegetation-evcbcs_2005,
Success,DD,Riverine Grassy Woodlands or Forests - Broader plain - Native Vegetation (EVCBCS_2005),riverine-grassy-woodlands-or-forests-broader-plain-native-vegetation-evcbcs_2005,http://datavic-ckan.docker.amazee.io/dataset/riverine-grassy-woodlands-or-forests-broader-plain-native-vegetation-evcbcs_2005,
Success,DD,Herb-rich Woodlands - Alluvial terraces and/or creeklines - Native Vegetation (EVCBCS_2005),herb-rich-woodlands-alluvial-terraces-and-or-creeklines-native-vegetation-evcbcs_2005,http://datavic-ckan.docker.amazee.io/dataset/herb-rich-woodlands-alluvial-terraces-and-or-creeklines-native-vegetation-evcbcs_2005,
Success,DD,Herb-rich Woodlands - Damp Sands - Native Vegetation (EVCBCS_2005),herb-rich-woodlands-damp-sands-native-vegetation-evcbcs_2005,http://datavic-ckan.docker.amazee.io/dataset/herb-rich-woodlands-damp-sands-native-vegetation-evcbcs_2005,
Success,DD,Heathlands - Sandy and/or well drained - Native Vegetation (EVCBCS_2005),heathlands-sandy-and-or-well-drained-native-vegetation-evcbcs_2005,http://datavic-ckan.docker.amazee.io/dataset/heathlands-sandy-and-or-well-drained-native-vegetation-evcbcs_2005,
Success,DD,Heathlands - Sub-alpine - Native Vegetation (EVCBCS_2005),heathlands-sub-alpine-native-vegetation-evcbcs_2005,http://datavic-ckan.docker.amazee.io/dataset/heathlands-sub-alpine-native-vegetation-evcbcs_2005,
Success,DD,Mallee - Clay plains - Native Vegetation (EVCBCS_2005),mallee-clay-plains-native-vegetation-evcbcs_2005,http://datavic-ckan.docker.amazee.io/dataset/mallee-clay-plains-native-vegetation-evcbcs_2005,
Success,DD,Mallee - Sandstone ridges and rises - Native Vegetation (EVCBCS_2005),mallee-sandstone-ridges-and-rises-native-vegetation-evcbcs_2005,http://datavic-ckan.docker.amazee.io/dataset/mallee-sandstone-ridges-and-rises-native-vegetation-evcbcs_2005,
Success,DD,Wetlands - Freshwater - Native Vegetation (EVCBCS_2005),wetlands-freshwater-native-vegetation-evcbcs_2005,http://datavic-ckan.docker.amazee.io/dataset/wetlands-freshwater-native-vegetation-evcbcs_2005,
Success,DD,Salt-tolerant and/or succulent Shrublands -  Inland - Native Vegetation (EVCBCS_2005),salt-tolerant-and-or-succulent-shrublands-inland-native-vegetation-evcbcs_2005,http://datavic-ckan.docker.amazee.io/dataset/salt-tolerant-and-or-succulent-shrublands-inland-native-vegetation-evcbcs_2005,
Success,DD,Rocky Outcrop or Escarpment Scrubs - Native Vegetation (EVCBCS_2005),rocky-outcrop-or-escarpment-scrubs-native-vegetation-evcbcs_2005,http://datavic-ckan.docker.amazee.io/dataset/rocky-outcrop-or-escarpment-scrubs-native-vegetation-evcbcs_2005,
Success,DD,Native Vegetation - Modelled 2005 Ecological Vegetation Classes  (with Bioregional Conservation Status),native-vegetation-modelled-2005-ecological-vegetation-classes-with-bioregional-conservation-status,http://datavic-ckan.docker.amazee.io/dataset/native-vegetation-modelled-2005-ecological-vegetation-classes-with-bioregional-conservation-status,
Success,DD,Native Vegetation - Modelled Extent 2005,native-vegetation-modelled-extent-2005,http://datavic-ckan.docker.amazee.io/dataset/native-vegetation-modelled-extent-2005,
Success,DD,Tree Cover modified for display at scales up to 1:150,000 in web mapping applications.,tree-cover-modified-for-display-at-scales-up-to-1-150-000-in-web-mapping-applications,http://datavic-ckan.docker.amazee.io/dataset/tree-cover-modified-for-display-at-scales-up-to-1-150-000-in-web-mapping-applications,
Success,DD,Framework (Line) 1:25000 - Vicmap Index,framework-line-1-25000-vicmap-index,http://datavic-ckan.docker.amazee.io/dataset/framework-line-1-25000-vicmap-index,
Success,DD,Vicmap Elevation - Ground Type Sand,vicmap-elevation-ground-type-sand,http://datavic-ckan.docker.amazee.io/dataset/vicmap-elevation-ground-type-sand,
Success,DD,Tree Cover simplified for display at scales between 1:150,000 and 1:500,000,tree-cover-simplified-for-display-at-scales-between-1-150-000-and-1-500-000,http://datavic-ckan.docker.amazee.io/dataset/tree-cover-simplified-for-display-at-scales-between-1-150-000-and-1-500-000,
Success,DD,Vicmap Hydro - Water structure - pipe water,vicmap-hydro-water-structure-pipe-water,http://datavic-ckan.docker.amazee.io/dataset/vicmap-hydro-water-structure-pipe-water,
Success,DD,VIcmap Hydro - Water structure - lock,vicmap-hydro-water-structure-lock,http://datavic-ckan.docker.amazee.io/dataset/vicmap-hydro-water-structure-lock,
Success,DD,Vicmap Hydro - Water structure - launching ramp,vicmap-hydro-water-structure-launching-ramp,http://datavic-ckan.docker.amazee.io/dataset/vicmap-hydro-water-structure-launching-ramp,
Success,DD,Vicmap Hydro - Water structure - breakwater,vicmap-hydro-water-structure-breakwater,http://datavic-ckan.docker.amazee.io/dataset/vicmap-hydro-water-structure-breakwater,
Success,DD,Vicmap Hydro - Water structure - dam wall road,vicmap-hydro-water-structure-dam-wall-road,http://datavic-ckan.docker.amazee.io/dataset/vicmap-hydro-water-structure-dam-wall-road,
Success,DD,Vicmap Hydro - Water structure - causeway,vicmap-hydro-water-structure-causeway,http://datavic-ckan.docker.amazee.io/dataset/vicmap-hydro-water-structure-causeway,
Success,DD,Vicmap Hydro - Water structure - Wharf,vicmap-hydro-water-structure-wharf,http://datavic-ckan.docker.amazee.io/dataset/vicmap-hydro-water-structure-wharf,
Success,DD,Coal Seam and Overburden Thickness,coal-seam-and-overburden-thickness,http://datavic-ckan.docker.amazee.io/dataset/coal-seam-and-overburden-thickness,
Success,DD,Coal Seam and Haunted Hills Formation Floor,coal-seam-and-haunted-hills-formation-floor,http://datavic-ckan.docker.amazee.io/dataset/coal-seam-and-haunted-hills-formation-floor,
Success,DD,Coal Seam and Basement Roof,coal-seam-and-basement-roof,http://datavic-ckan.docker.amazee.io/dataset/coal-seam-and-basement-roof,
Success,DD,Port Phillip Bay seagrass mapping at nine aerial assessment regions in April 2011,port-phillip-bay-seagrass-mapping-at-nine-aerial-assessment-regions-in-april-2011,http://datavic-ckan.docker.amazee.io/dataset/port-phillip-bay-seagrass-mapping-at-nine-aerial-assessment-regions-in-april-2011,
Success,DD,Port Phillip Bay seagrass mapping at nine aerial assessment regions in April 2010,port-phillip-bay-seagrass-mapping-at-nine-aerial-assessment-regions-in-april-2010,http://datavic-ckan.docker.amazee.io/dataset/port-phillip-bay-seagrass-mapping-at-nine-aerial-assessment-regions-in-april-2010,
Success,DD,Port Phillip Bay seagrass mapping at nine aerial assessment regions in April 2009,port-phillip-bay-seagrass-mapping-at-nine-aerial-assessment-regions-in-april-2009,http://datavic-ckan.docker.amazee.io/dataset/port-phillip-bay-seagrass-mapping-at-nine-aerial-assessment-regions-in-april-2009,
Success,DD,Port Phillip Bay seagrass mapping at nine aerial assessment regions in April 2008,port-phillip-bay-seagrass-mapping-at-nine-aerial-assessment-regions-in-april-2008,http://datavic-ckan.docker.amazee.io/dataset/port-phillip-bay-seagrass-mapping-at-nine-aerial-assessment-regions-in-april-2008,
Success,DD,Fluvially-drained portions of Victorian coastal catchments,fluvially-drained-portions-of-victorian-coastal-catchments,http://datavic-ckan.docker.amazee.io/dataset/fluvially-drained-portions-of-victorian-coastal-catchments,
Success,DD,Estuary-drained portions of Victorian coastal catchments,estuary-drained-portions-of-victorian-coastal-catchments,http://datavic-ckan.docker.amazee.io/dataset/estuary-drained-portions-of-victorian-coastal-catchments,
Success,DD,Boundary of Fire Severity Classes (FIRE_SEV03) for Alpine fires January/February 2003.,boundary-of-fire-severity-classes-fire_sev03-for-alpine-fires-january-february-2003,http://datavic-ckan.docker.amazee.io/dataset/boundary-of-fire-severity-classes-fire_sev03-for-alpine-fires-january-february-2003,
Success,DD,AWRC Major River Basins of Victoria,awrc-major-river-basins-of-victoria,http://datavic-ckan.docker.amazee.io/dataset/awrc-major-river-basins-of-victoria,
Success,DD,Fire Rescue Victoria (FRV) Legislated Boundary - Vicmap Admin,fire-rescue-victoria-frv-legislated-boundary-vicmap-admin,http://datavic-ckan.docker.amazee.io/dataset/fire-rescue-victoria-frv-legislated-boundary-vicmap-admin,
Success,DD,Fire Rescue Victoria (RFV)  Region Boundaries - Vicmap Admin,fire-rescue-victoria-rfv-region-boundaries-vicmap-admin,http://datavic-ckan.docker.amazee.io/dataset/fire-rescue-victoria-rfv-region-boundaries-vicmap-admin,
Success,DD,Fire Rescue Victoria (FRV) District Boundaries - Vicmap Admin,fire-rescue-victoria-frv-district-boundaries-vicmap-admin,http://datavic-ckan.docker.amazee.io/dataset/fire-rescue-victoria-frv-district-boundaries-vicmap-admin,
Success,DD,Locality Boundaries (Road) (polygon) - Vicmap Admin,locality-boundaries-road-polygon-vicmap-admin,http://datavic-ckan.docker.amazee.io/dataset/locality-boundaries-road-polygon-vicmap-admin,
Success,DD,Local Government Area Boundaries (Road) (polygon) - Vicmap Admin,local-government-area-boundaries-road-polygon-vicmap-admin,http://datavic-ckan.docker.amazee.io/dataset/local-government-area-boundaries-road-polygon-vicmap-admin,
Success,DD,Department of Environment, Land, Water and Planning Regional Boundaries - Vicmap Admin,department-of-environment-land-water-and-planning-regional-boundaries-vicmap-admin,http://datavic-ckan.docker.amazee.io/dataset/department-of-environment-land-water-and-planning-regional-boundaries-vicmap-admin,
Success,DD,Police Station (VMFEAT.GEOMARK_POINT),police-station-vmfeat-geomark_point,http://datavic-ckan.docker.amazee.io/dataset/police-station-vmfeat-geomark_point,
Success,DD,CFA - Fire Station (VMFEAT.GEOMARK_POINT),cfa-fire-station-vmfeat-geomark_point,http://datavic-ckan.docker.amazee.io/dataset/cfa-fire-station-vmfeat-geomark_point,
Success,DD,Victorian Upper House Electoral Boundaries 2013 - Vicmap Admin,victorian-upper-house-electoral-boundaries-2013-vicmap-admin,http://datavic-ckan.docker.amazee.io/dataset/victorian-upper-house-electoral-boundaries-2013-vicmap-admin,
Success,DD,Department of Environment and Primary Industries Regional Boundaries - Vicmap Admin,department-of-environment-and-primary-industries-regional-boundaries-vicmap-admin,http://datavic-ckan.docker.amazee.io/dataset/department-of-environment-and-primary-industries-regional-boundaries-vicmap-admin,
Success,DD,Metropolitan Fire Brigade (MFB) Region Boundaries - Vicmap Admin,metropolitan-fire-brigade-mfb-region-boundaries-vicmap-admin,http://datavic-ckan.docker.amazee.io/dataset/metropolitan-fire-brigade-mfb-region-boundaries-vicmap-admin,
Success,DD,Metropolitan Fire Brigade (MFB) District Boundaries - Vicmap Admin,metropolitan-fire-brigade-mfb-district-boundaries-vicmap-admin,http://datavic-ckan.docker.amazee.io/dataset/metropolitan-fire-brigade-mfb-district-boundaries-vicmap-admin,
Success,DD,Victorian Government Regional Departmental Boundaries - Vicmap Admin (Road),victorian-government-regional-departmental-boundaries-vicmap-admin-road,http://datavic-ckan.docker.amazee.io/dataset/victorian-government-regional-departmental-boundaries-vicmap-admin-road,
Success,DD,Vicmap Topographic 1:100 000 map index,vicmap-topographic-1-100-000-map-index,http://datavic-ckan.docker.amazee.io/dataset/vicmap-topographic-1-100-000-map-index,
Success,DD,1:50 000 MGA Mapsheet Boundaries - Double Format,1-50-000-mga-mapsheet-boundaries-double-format,http://datavic-ckan.docker.amazee.io/dataset/1-50-000-mga-mapsheet-boundaries-double-format,
Success,DD,1:50 000 MGA Mapsheet Boundaries - Single Format,1-50-000-mga-mapsheet-boundaries-single-format,http://datavic-ckan.docker.amazee.io/dataset/1-50-000-mga-mapsheet-boundaries-single-format,
Success,DD,1:30 000 format MGA Mapsheet Boundaries - A3,1-30-000-format-mga-mapsheet-boundaries-a3,http://datavic-ckan.docker.amazee.io/dataset/1-30-000-format-mga-mapsheet-boundaries-a3,
Success,DD,1:30 000 format MGA Mapsheet Boundaries - A4,1-30-000-format-mga-mapsheet-boundaries-a4,http://datavic-ckan.docker.amazee.io/dataset/1-30-000-format-mga-mapsheet-boundaries-a4,
Success,DD,1:25 000 MGA Mapsheet Boundaries - Single Format,1-25-000-mga-mapsheet-boundaries-single-format,http://datavic-ckan.docker.amazee.io/dataset/1-25-000-mga-mapsheet-boundaries-single-format,
Success,DD,FOI - Index Centroid - Vicmap Features of Interest,foi-index-centroid-vicmap-features-of-interest,http://datavic-ckan.docker.amazee.io/dataset/foi-index-centroid-vicmap-features-of-interest,
Success,DD,FOI - Polygon -  Vicmap Features of Interest,foi-polygon-vicmap-features-of-interest,http://datavic-ckan.docker.amazee.io/dataset/foi-polygon-vicmap-features-of-interest,
Success,DD,FOI - Locality Point - Vicmap Features of Interest,foi-locality-point-vicmap-features-of-interest,http://datavic-ckan.docker.amazee.io/dataset/foi-locality-point-vicmap-features-of-interest,
Success,DD,Statewide Geographic features for labelling, point -  1:250,000 to 1 :5 million. Vicmap Lite,statewide-geographic-features-for-labelling-point-1-250-000-to-1-5-million-vicmap-lite,http://datavic-ckan.docker.amazee.io/dataset/statewide-geographic-features-for-labelling-point-1-250-000-to-1-5-million-vicmap-lite,
Success,DD,Place Names, Point -  1:250,000 to 1:5 million. Vicmap Lite,place-names-point-1-250-000-to-1-5-million-vicmap-lite,http://datavic-ckan.docker.amazee.io/dataset/place-names-point-1-250-000-to-1-5-million-vicmap-lite,
Success,DD,Vicmap Lite - Public Land (Softwood Plantation) 1:1 million to 1:5 million,vicmap-lite-public-land-softwood-plantation-1-1-million-to-1-5-million,http://datavic-ckan.docker.amazee.io/dataset/vicmap-lite-public-land-softwood-plantation-1-1-million-to-1-5-million,
Success,DD,Statewide Forest Boundaries, Polygon  -  1:250,000 to 1 :1 million - Vicmap Lite,statewide-forest-boundaries-polygon-1-250-000-to-1-1-million-vicmap-lite,http://datavic-ckan.docker.amazee.io/dataset/statewide-forest-boundaries-polygon-1-250-000-to-1-1-million-vicmap-lite,
Success,DD,Statewide Forest Boundaries, Polygon  -  1:2 million to 1 :5 million - Vicmap Lite,statewide-forest-boundaries-polygon-1-2-million-to-1-5-million-vicmap-lite,http://datavic-ckan.docker.amazee.io/dataset/statewide-forest-boundaries-polygon-1-2-million-to-1-5-million-vicmap-lite,
Success,DD,Statewide road network, line -  1:250,000 to 1 :5 million. Vicmap Lite,statewide-road-network-line-1-250-000-to-1-5-million-vicmap-lite,http://datavic-ckan.docker.amazee.io/dataset/statewide-road-network-line-1-250-000-to-1-5-million-vicmap-lite,
Success,DD,Postcode boundaries, polygon  -  1:250,000 to 1 :5 million. Vicmap Lite,postcode-boundaries-polygon-1-250-000-to-1-5-million-vicmap-lite,http://datavic-ckan.docker.amazee.io/dataset/postcode-boundaries-polygon-1-250-000-to-1-5-million-vicmap-lite,
Success,DD,Locality boundaries, polygon  -  1:250,000 to 1 :5 million. Vicmap Lite,locality-boundaries-polygon-1-250-000-to-1-5-million-vicmap-lite,http://datavic-ckan.docker.amazee.io/dataset/locality-boundaries-polygon-1-250-000-to-1-5-million-vicmap-lite,
Success,DD,Local Government Area boundaries, polygon  -  1:250,000 to 1 :5 million. Vicmap Lite,local-government-area-boundaries-polygon-1-250-000-to-1-5-million-vicmap-lite,http://datavic-ckan.docker.amazee.io/dataset/local-government-area-boundaries-polygon-1-250-000-to-1-5-million-vicmap-lite,
Success,DD,Simplified outline of Victoria and adjoining States, line  -  1:250,000 to 1 :2 million. Vicmap Lite,simplified-outline-of-victoria-and-adjoining-states-line-1-250-000-to-1-2-million-vicmap-lite,http://datavic-ckan.docker.amazee.io/dataset/simplified-outline-of-victoria-and-adjoining-states-line-1-250-000-to-1-2-million-vicmap-lite,
Success,DD,Statewide water areas, polygon  -  1:250,000 to 1 :5 million. Vicmap Lite,statewide-water-areas-polygon-1-250-000-to-1-5-million-vicmap-lite,http://datavic-ckan.docker.amazee.io/dataset/statewide-water-areas-polygon-1-250-000-to-1-5-million-vicmap-lite,
Success,DD,Statewide watercourse network, line -  1:250,000 to 1 :5 million. Vicmap Lite,statewide-watercourse-network-line-1-250-000-to-1-5-million-vicmap-lite,http://datavic-ckan.docker.amazee.io/dataset/statewide-watercourse-network-line-1-250-000-to-1-5-million-vicmap-lite,
Success,DD,Aiport, point -  1:250,000 to 1 :5 million. Vicmap Lite,aiport-point-1-250-000-to-1-5-million-vicmap-lite,http://datavic-ckan.docker.amazee.io/dataset/aiport-point-1-250-000-to-1-5-million-vicmap-lite,
Success,DD,Statewide railway stations, point -  1:250,000 to 1 :5 million. Vicmap Lite,statewide-railway-stations-point-1-250-000-to-1-5-million-vicmap-lite,http://datavic-ckan.docker.amazee.io/dataset/statewide-railway-stations-point-1-250-000-to-1-5-million-vicmap-lite,
